season,week,team,season_type,game_id,opponent_team,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties,misc_yards,fumble_recovery_own,fumble_recovery_yards_own,fumble_recovery_opp,fumble_recovery_yards_opp,fumble_recovery_tds,penalties,penalty_yards,timeouts,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,gwfg_distance
2025,15,GB,REG,2025_15_GB_DEN,DEN,24,40,276,1,2,3,-29,0,0,452,100,12,-0.5307070007615726,6.805002358224657,0,20,115,1,0,0,5,1.937005355871249,0,24,36,276,1,0,0,452,100,12,7.188210065138675,0,0,41,1,25,3,5,1,0.0,0.0,3,0,0,6,0,0,0,0,0,0,1,1,0,10,72,6,0,0,4,95,4,4,0,0,53.0,1.0,0,1,2,0,1,0,0,0,0,0,0,0,53;26;35;37,,,151,0,0,2,2,0,0,1.0,0,0,0,0,0
2025,15,HOU,REG,2025_15_ARI_HOU,ARI,22,29,260,3,0,1,-4,0,0,117,173,13,15.128921640948635,11.928566144062923,0,33,143,0,1,0,9,-0.03985797483225095,0,22,26,260,3,0,0,117,173,13,17.918621867357523,0,0,38,0,34,4,21,1,2.0,14.0,3,1,0,6,0,0,0,0,1,1,1,1,1,5,40,3,1,13,2,108,4,5,0,1,55.0,0.8,0,1,2,0,1,0,0,0,0,0,0,0,30;55;22;33,,52,140,0,52,4,4,0,0,1.0,0,0,0,0,0
2025,15,IND,REG,2025_15_IND_SEA,SEA,18,27,120,1,1,1,-2,0,0,142,95,8,-2.533307095480697,-0.4007951571391179,0,30,102,0,1,0,6,-3.1503749475547034,0,18,26,120,1,0,0,142,95,8,-0.7352045829906926,0,0,39,1,21,5,15,1,1.0,7.0,5,0,0,1,0,0,0,0,1,2,0,0,0,3,14,3,1,2,4,123,3,3,0,0,60.0,1.0,0,0,0,1,1,1,0,0,0,0,0,0,42;54;60,,,156,0,0,1,1,0,0,1.0,0,0,0,0,0
2025,15,JAX,REG,2025_15_NYJ_JAX,NYJ,20,32,330,5,0,0,0,0,0,346,104,16,23.76585617640673,12.163385429552623,0,27,108,1,1,1,7,-5.433032776985783,0,20,28,330,5,0,0,346,104,16,28.002700304120673,0,0,39,0,34,7,39,0,3.0,22.0,7,3,5,6,0,0,0,0,0,0,0,0,0,5,60,2,0,0,4,143,2,2,0,0,33.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,33;22,,,55,0,0,6,6,0,0,1.0,0,0,0,0,0
2025,15,KC,REG,2025_15_LAC_KC,LAC,19,33,211,0,2,5,-21,0,0,250,103,9,-4.642689854318437,-3.6651724576950073,0,21,49,1,0,0,6,-1.5940946677001193,0,19,30,211,0,0,0,250,103,9,4.602323858824231,0,0,40,1,31,6,13,0,4.0,9.0,12,1,14,3,0,0,0,0,0,0,0,0,0,9,64,4,1,0,5,130,2,2,0,0,47.0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,27;47,,,74,0,0,1,1,0,0,1.0,0,0,0,0,0
2025,15,LA,REG,2025_15_DET_LA,DET,24,38,368,2,1,2,-8,0,0,471,120,20,8.236465174336454,-0.5515403653445997,0,29,159,3,0,0,8,5.372834463254549,0,24,38,368,2,0,0,471,120,20,11.540169001305012,0,0,30,2,30,3,16,0,1.0,12.0,8,0,0,2,0,0,0,0,1,1,0,0,0,2,8,4,1,0,6,162,2,2,0,0,44.0,1.0,0,0,1,1,0,0,0,0,0,0,0,0,37;44,,,81,0,0,5,5,0,0,1.0,0,0,0,0,0
2025,15,LAC,REG,2025_15_LAC_KC,KC,19,29,210,1,1,4,-9,0,0,198,83,9,0.4335792132866323,5.869502746141874,0,29,94,0,0,0,6,-3.188428787686928,0,19,26,210,1,1,0,198,83,9,8.575014323170763,0,0,33,3,33,9,31,0,5.0,21.0,9,2,0,5,0,0,0,0,1,1,0,0,0,5,50,2,0,0,4,93,3,3,0,0,49.0,1.0,0,1,0,2,0,0,0,0,0,0,0,0,49;23;49,,,121,0,0,1,1,0,0,1.0,0,0,0,0,0
2025,15,LV,REG,2025_15_LV_PHI,PHI,15,25,64,0,1,4,-35,0,0,106,36,4,-16.72820816631429,-10.130075097084045,0,13,46,0,0,0,2,-0.500178002868779,0,15,25,64,0,0,0,106,36,4,-13.035965053597465,0,0,44,0,40,8,19,0,1.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,39,0,0,0,5,117,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0
2025,15,MIA,REG,2025_15_MIA_PIT,PIT,22,28,253,2,1,4,-31,0,0,171,135,15,2.64083932511881,15.509115274135883,0,16,63,0,0,0,1,-4.654775295175596,0,22,26,253,2,0,0,171,135,15,9.610496393201407,0,0,44,0,32,5,26,0,3.0,23.0,3,0,0,2,0,0,0,0,0,0,0,0,0,6,31,6,2,14,3,74,1,1,0,0,54.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,54,,,54,0,0,0,0,0,0,,0,0,0,0,0
2025,15,MIN,REG,2025_15_MIN_DAL,DAL,15,24,250,2,1,0,0,0,0,249,90,11,12.018167156590202,1.6888683040936787,0,28,77,2,0,0,7,-1.5916756133990884,0,15,24,250,2,0,0,249,90,11,12.018167156590202,0,0,36,0,42,0,0,0,2.0,9.0,11,0,0,5,0,0,0,0,0,0,0,0,0,3,17,5,0,0,6,143,2,2,0,0,53.0,1.0,0,1,0,0,1,0,0,0,0,0,0,0,29;53,,,82,0,0,4,4,0,0,1.0,0,0,0,0,0
2025,15,NE,REG,2025_15_BUF_NE,BUF,14,23,155,0,1,3,-16,0,0,244,68,7,-3.4051079509954434,-0.5315368825739081,0,25,246,4,0,0,13,15.86429826896756,0,14,22,155,0,1,0,244,68,7,1.9356441276904661,0,0,34,3,41,5,15,0,2.0,12.0,4,0,0,4,0,1,0,0,1,1,0,0,0,7,65,6,2,5,4,97,1,1,0,0,36.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,36,,,36,0,0,4,4,0,0,1.0,0,0,0,0,0
2025,15,NO,REG,2025_15_CAR_NO,CAR,24,33,272,1,0,5,-16,0,0,269,91,14,8.72521454778233,4.05088807305982,0,25,81,1,1,0,9,-2.334164634346962,0,24,31,272,1,0,0,269,91,14,17.340624968346674,0,0,35,2,24,5,13,0,1.0,9.0,3,0,0,2,0,0,0,0,1,1,1,1,0,9,78,4,0,0,4,91,2,2,0,0,47.0,1.0,0,0,0,2,0,0,0,0,0,0,0,0,42;47,,,89,0,0,2,2,0,0,1.0,0,0,0,0,0
2025,15,NYG,REG,2025_15_WAS_NYG,WAS,20,37,246,2,1,1,-8,0,0,430,111,12,-0.24919918420005116,-4.560298762387699,0,29,146,1,1,0,8,1.6075134982279247,0,20,36,246,2,0,0,430,111,12,1.0566985256843968,0,0,35,2,30,6,32,4,2.0,16.0,5,0,0,2,0,0,0,0,1,1,2,2,0,6,62,6,2,7,4,100,0,2,2,0,,0.0,0,0,0,0,0,0,0,0,0,0,2,0,,52;51,,0,103,0,3,3,0,0,1.0,0,0,0,0,0
2025,15,NYJ,REG,2025_15_NYJ_JAX,JAX,22,33,176,1,3,3,-22,0,0,213,51,11,-7.775062257372366,3.1095354817807674,0,32,130,1,0,0,6,-2.890406658028951,0,22,32,176,1,0,0,213,51,11,-1.9810891692211552,0,0,35,2,16,2,5,1,0.0,0.0,2,0,0,3,0,0,0,0,0,0,1,1,0,6,44,4,2,9,0,0,2,2,0,0,51.0,1.0,0,0,0,1,1,0,0,0,0,0,0,0,41;51,,,92,0,0,2,2,0,0,1.0,0,0,0,0,0
2025,15,PHI,REG,2025_15_LV_PHI,LV,15,18,208,3,0,1,-4,0,0,132,81,12,16.448601532743957,17.572513222694397,0,47,183,1,0,0,12,-0.20986741059459746,0,15,18,208,3,0,0,132,81,12,18.13359993865015,0,0,24,0,24,6,35,0,4.0,35.0,9,1,0,5,0,0,0,0,0,0,0,0,0,3,35,1,3,22,1,31,1,1,0,0,27.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,27,,,27,0,0,4,4,0,0,1.0,0,0,0,0,0
2025,15,PIT,REG,2025_15_MIA_PIT,MIA,23,27,224,2,0,3,-23,0,0,92,174,11,11.127134462120011,10.425291017249778,0,32,135,2,0,0,8,2.712826738366857,0,23,27,224,2,0,0,92,174,11,17.32497583073564,0,0,37,0,16,7,37,0,4.0,31.0,5,1,0,2,0,0,0,0,0,0,0,0,0,4,25,5,3,9,2,54,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,4,4,0,0,1.0,0,0,0,0,0
2025,15,SEA,REG,2025_15_IND_SEA,IND,22,36,271,0,0,1,-7,0,0,241,125,9,4.553901994692429,0.5525342442772605,0,22,50,0,1,0,6,-6.957953611545544,0,22,33,271,0,0,0,241,125,9,7.015807835766588,0,0,39,0,28,5,14,0,1.0,2.0,4,1,0,6,0,0,0,0,0,0,0,0,0,5,34,6,1,6,5,131,6,6,0,0,56.0,1.0,0,0,2,2,2,0,0,0,0,0,0,0,47;52;46;32;30;56,,,263,0,0,0,0,0,0,,0,0,0,0,0
2025,15,SF,REG,2025_15_TEN_SF,TEN,23,30,295,3,0,2,-3,1,1,251,127,18,17.847383699292173,20.512004515954427,0,38,138,1,0,0,7,-0.49750492095037524,0,23,28,295,3,0,0,251,127,18,24.199137749586576,0,0,23,0,34,1,7,0,0.0,0.0,3,0,0,2,0,0,0,0,0,0,0,0,0,6,30,4,1,18,2,53,3,3,0,0,40.0,1.0,0,0,2,1,0,0,0,0,0,0,0,0,33;37;40,,,110,0,0,4,4,0,0,1.0,0,0,0,0,0
2025,15,TB,REG,2025_15_ATL_TB,ATL,19,34,277,2,1,5,-27,0,0,359,63,16,4.416929572669964,-1.1208205483853817,1,22,88,1,0,0,5,-1.0002769346514868,0,19,32,277,2,0,0,359,63,16,10.944506005427801,1,0,36,0,28,2,11,3,1.0,8.0,4,0,0,1,0,1,0,0,1,1,1,1,0,4,25,4,1,0,3,72,2,2,0,0,52.0,1.0,0,0,0,1,1,0,0,0,0,0,0,0,49;52,,,101,0,0,2,2,0,0,1.0,0,0,0,0,0
2025,15,TEN,REG,2025_15_TEN_SF,SF,18,29,170,2,0,0,0,0,0,171,100,8,1.7431885870741957,-2.7442482886491,0,20,136,1,0,0,9,9.635473500471562,0,18,27,170,2,0,0,171,100,8,3.821181803067242,0,0,37,4,44,5,7,1,2.0,3.0,5,0,0,2,0,0,0,0,0,0,1,1,0,7,57,6,0,0,4,90,1,2,1,0,25.0,0.5,0,1,0,0,0,0,0,0,0,0,1,0,25,50,,25,50,0,3,3,0,0,1.0,0,0,0,0,0
2025,15,WAS,REG,2025_15_WAS_NYG,NYG,10,19,211,1,0,2,-16,2,1,259,78,10,1.5052960998015448,4.152094386518002,0,37,145,1,2,1,8,-1.3664295762939955,0,10,16,211,1,0,0,259,78,10,10.380576845973094,0,1,46,1,17,4,14,1,1.0,8.0,8,1,55,6,0,0,0,0,2,2,0,0,0,11,67,5,3,91,4,73,3,3,0,0,46.0,1.0,0,0,1,2,0,0,0,0,0,0,0,0,46;39;42,,,127,0,0,2,3,1,0,0.6666666666666666,0,0,0,0,0
2025,16,ARI,REG,2025_16_ATL_ARI,ATL,16,31,203,1,1,2,-15,0,0,228,89,9,-2.3956815187122373,-13.592558379830985,0,23,132,0,0,0,6,2.158269139656376,0,16,29,203,1,0,0,228,89,9,3.048078989726335,0,0,32,1,41,5,19,0,1.0,7.0,4,1,16,6,0,0,0,0,0,0,1,1,0,5,14,5,0,0,4,111,4,6,2,0,51.0,0.6666666666666666,0,1,1,0,2,0,0,0,0,1,1,0,50;51;25;34,50;44,,160,94,0,1,1,0,0,1.0,0,0,0,0,0
2025,16,ATL,REG,2025_16_ATL_ARI,ARI,21,35,197,2,1,1,-7,0,0,197,137,11,8.094143539450123,-6.863564077545615,0,37,152,1,1,1,11,-4.328812303836457,0,21,34,197,2,0,0,197,137,11,10.260239353454274,0,0,32,1,23,6,14,0,2.0,15.0,5,1,0,7,0,0,0,0,0,1,0,0,0,4,20,3,1,8,0,0,2,2,0,0,49.0,1.0,0,0,0,2,0,0,0,0,0,0,0,0,49;40,,,89,0,0,2,3,0,1,0.6666666666666666,0,0,0,0,0
2025,16,BAL,REG,2025_16_NE_BAL,NE,16,20,166,0,0,1,-7,0,0,171,49,9,7.431838650144923,16.25805526971817,0,33,171,3,1,1,8,1.572700385004282,0,16,20,166,0,1,1,171,49,9,5.598137560887548,0,0,48,0,10,5,12,2,4.0,6.0,10,1,0,7,0,0,0,0,0,0,1,1,0,7,28,4,1,11,2,49,1,2,1,0,36.0,0.5,0,0,1,0,0,0,0,0,0,0,1,0,36,56,,36,56,0,3,3,0,0,1.0,0,0,0,0,0
2025,16,BUF,REG,2025_16_BUF_CLE,CLE,12,19,130,0,0,2,-35,0,0,121,103,6,-8.47162467874642,-0.8783014284239875,0,29,164,3,0,0,10,9.60228627314791,0,12,18,130,0,0,0,121,103,6,-4.319130748393945,0,0,35,0,44,5,29,0,3.0,23.0,11,2,11,6,0,0,0,0,0,0,0,0,0,5,35,3,2,7,4,92,1,1,0,0,41.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,41,,,41,0,0,2,3,1,0,0.6666666666666666,0,0,0,0,0
2025,16,CAR,REG,2025_16_TB_CAR,TB,21,32,191,2,0,2,-17,0,0,256,66,9,3.869500598785282,6.729625982622946,0,20,101,0,0,0,7,1.4618056247199172,0,21,31,191,2,0,0,256,66,9,7.650396873427656,0,0,42,0,28,5,24,0,2.0,18.0,2,1,5,4,0,0,0,0,0,0,0,0,0,5,30,3,3,33,0,0,3,3,0,0,48.0,1.0,0,1,0,2,0,0,0,0,0,0,0,0,27;41;48,,,116,0,0,2,2,0,0,1.0,0,0,0,0,0
2025,16,CHI,REG,2025_16_GB_CHI,GB,19,34,250,2,0,0,0,0,0,331,89,10,5.730147249812788,0.6091309004816515,0,26,150,0,0,0,9,0.3080464271479286,0,19,29,250,2,0,0,331,89,10,10.608980069783572,0,0,40,0,42,1,6,1,2.0,6.0,5,0,0,2,0,0,0,0,1,2,1,1,0,10,105,4,0,0,4,104,3,3,0,0,51.0,1.0,0,0,0,2,1,0,0,0,0,0,0,0,46;51;43,,,140,0,0,1,1,0,0,1.0,0,0,0,0,0
2025,16,CIN,REG,2025_16_CIN_MIA,MIA,26,33,313,4,0,2,-11,0,0,186,153,16,19.599535186017334,16.090769825443143,0,26,105,2,0,0,6,3.1018528166459873,0,26,31,313,4,0,0,186,153,16,24.409772875775985,0,0,32,1,43,3,6,2,0.0,0.0,4,2,16,7,0,0,0,0,0,0,1,1,0,2,10,2,1,26,4,117,1,1,0,0,45.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,45,,,45,0,0,6,6,0,0,1.0,0,0,0,0,0
2025,16,CLE,REG,2025_16_BUF_CLE,BUF,20,30,157,1,2,3,-23,0,0,69,142,8,-14.880581103837986,1.3728872493461326,0,31,160,1,0,0,12,8.74427640484646,0,20,27,157,1,0,0,69,142,8,-5.67599217055346,0,0,29,0,34,1,13,0,2.0,35.0,5,0,0,1,0,0,0,0,1,1,0,0,0,5,44,6,1,3,4,107,2,2,0,0,41.0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,24;41,,,65,0,0,2,2,0,0,1.0,0,0,0,0,0
2025,16,DAL,REG,2025_16_LAC_DAL,LAC,23,32,255,2,0,1,-6,0,0,312,75,13,13.608034141317766,5.0298962742090225,0,23,91,0,1,1,4,-11.69132204708876,0,23,32,255,2,0,0,312,75,13,13.80218072271935,0,0,39,2,32,3,5,1,0.0,0.0,5,0,0,2,0,0,0,0,0,0,0,0,0,5,40,3,0,0,6,148,1,1,0,0,33.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,33,,,33,0,0,2,2,0,0,1.0,0,0,0,0,0
2025,16,DEN,REG,2025_16_JAX_DEN,JAX,28,47,352,1,1,1,-8,0,0,449,145,14,0.28978906611595145,-3.132745720770048,0,17,101,1,1,1,6,-2.435488818694935,0,28,46,352,1,0,0,449,145,14,2.58629705144707,0,0,38,0,40,6,25,0,5.0,14.0,14,0,0,5,0,0,0,0,0,0,0,0,0,6,61,5,2,14,4,100,2,3,1,0,54.0,0.6666666666666666,0,1,0,0,1,0,0,0,0,1,0,0,54;21,44,,75,44,0,2,2,0,0,1.0,0,0,0,0,0
2025,16,DET,REG,2025_16_PIT_DET,PIT,34,54,364,3,0,3,-18,0,0,315,174,19,10.851801495123159,-7.189259334252431,0,12,15,0,1,0,2,-3.962575813930016,0,34,52,364,3,0,0,315,174,19,16.266033804448757,0,0,38,0,36,4,18,1,2.0,15.0,3,0,0,5,0,0,0,0,1,1,1,1,0,7,40,4,3,16,5,134,1,1,0,0,36.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,36,,,36,0,0,3,3,0,0,1.0,0,0,0,0,0
2025,16,GB,REG,2025_16_GB_CHI,CHI,17,24,198,1,0,2,-6,0,0,166,70,10,7.63952754362863,8.126536011695862,0,44,192,0,3,1,13,-3.499362390488386,0,17,24,198,1,0,0,166,70,10,8.949475933047054,0,0,26,1,37,2,3,0,0.0,0.0,4,0,0,3,0,0,0,0,1,2,0,0,0,4,40,3,0,0,4,106,3,3,0,0,28.0,1.0,0,3,0,0,0,0,0,0,0,0,0,0,26;22;28,,,76,0,0,1,1,0,0,1.0,0,0,0,0,0
2025,16,HOU,REG,2025_16_LV_HOU,LV,23,35,187,1,0,0,0,0,0,305,57,10,2.8858946117398543,-1.5157653128399569,0,26,83,0,1,0,5,-16.01655339087994,0,23,34,187,1,0,0,305,57,10,3.3604186851590154,0,0,30,2,40,4,34,1,3.0,31.0,2,1,31,4,1,0,0,0,1,2,0,0,0,4,29,3,2,19,4,88,3,3,0,0,55.0,1.0,0,0,0,1,2,0,0,0,0,0,0,0,55;50;49,,,154,0,0,2,2,0,0,1.0,0,0,0,0,0
2025,16,IND,REG,2025_16_SF_IND,SF,23,36,277,2,1,2,-23,1,0,337,127,13,-0.3748774468941929,-3.313934471872118,0,20,58,1,0,0,5,-1.7583942330093123,0,23,36,277,2,0,0,337,127,13,4.006009029243483,0,0,44,2,20,3,3,1,1.0,0.0,1,1,8,5,0,0,0,0,1,1,0,0,0,6,45,3,0,0,6,166,2,2,0,0,51.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,39;51,,,90,0,0,3,3,0,0,1.0,0,0,0,0,0
2025,16,JAX,REG,2025_16_JAX_DEN,DEN,23,36,279,3,0,5,-14,0,0,281,145,12,9.17898456061692,5.511070106710706,0,27,81,1,0,0,7,-3.218067428620998,0,23,35,279,3,0,0,281,145,12,15.455921306998677,0,0,40,0,16,3,13,0,1.0,8.0,5,1,0,7,0,0,0,0,0,0,1,1,0,2,20,4,1,2,5,139,2,2,0,0,47.0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,47;26,,,73,0,0,4,4,0,0,1.0,0,0,0,0,0
2025,16,KC,REG,2025_16_KC_TEN,TEN,14,24,126,0,0,4,-44,1,0,112,90,5,-11.13149651063571,-12.681263143366033,0,15,51,0,0,0,3,-2.306173741526436,0,14,22,126,0,0,0,112,90,5,-4.4655390528423,0,0,39,2,52,3,18,1,2.0,16.0,5,0,0,0,0,1,0,0,2,2,0,0,0,10,59,6,2,31,4,95,3,4,1,0,54.0,0.75,0,1,0,1,1,0,0,0,0,0,1,0,54;41;27,51,,122,51,0,0,0,0,0,,0,0,0,0,0
2025,16,LA,REG,2025_16_LA_SEA,SEA,29,49,457,3,0,0,0,0,0,477,208,17,26.139787061895962,-2.744625757137934,0,39,124,1,0,0,7,-4.6838855653768405,0,29,48,457,3,0,0,477,208,17,26.45123966463075,0,0,33,0,24,3,17,1,4.0,26.0,7,2,66,4,0,0,0,0,0,0,1,1,0,8,54,5,1,31,6,127,3,4,1,0,41.0,0.75,0,2,0,1,0,0,0,0,0,1,0,0,23;28;41,48,,92,48,0,4,4,0,0,1.0,0,0,0,0,0
2025,16,LAC,REG,2025_16_LAC_DAL,DAL,23,29,300,2,0,0,0,0,0,269,90,15,23.74632158860467,18.78742820450238,0,33,152,2,1,0,9,0.5504806246710503,0,23,28,300,2,0,0,269,90,15,24.199368137483443,0,0,34,0,32,2,9,1,1.0,6.0,3,0,0,3,0,0,0,0,1,1,1,1,0,4,34,3,0,0,4,77,2,2,0,0,37.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,37;27,,,64,0,0,4,4,0,0,1.0,0,0,0,0,0
2025,16,LV,REG,2025_16_LV_HOU,HOU,16,23,201,2,1,3,-31,0,0,190,98,8,1.660395369748585,4.943414438854564,0,27,145,1,0,0,4,-3.9117169947130606,0,16,22,201,2,1,0,190,98,8,7.003625081968494,0,0,33,1,33,6,17,0,0.0,0.0,4,0,0,3,0,0,0,0,0,0,0,0,0,9,85,5,4,23,4,100,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,3,3,0,0,1.0,0,0,0,0,0
2025,16,MIA,REG,2025_16_CIN_MIA,CIN,20,30,260,0,2,0,0,0,0,261,141,14,4.669538128830027,1.5516849427387631,0,28,129,3,0,0,5,-4.7002626050962135,0,20,29,260,0,2,1,261,141,14,2.240813699492719,0,0,29,0,50,2,8,0,2.0,11.0,5,0,0,2,0,0,0,0,1,1,0,0,0,3,20,2,0,0,8,218,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,3,3,0,0,1.0,0,0,0,0,0
2025,16,MIN,REG,2025_16_MIN_NYG,NYG,16,23,160,0,1,4,-34,1,1,125,91,8,-8.884794435017199,2.015871716582257,0,31,114,1,0,0,7,3.840337136905873,0,16,23,160,0,0,0,125,91,8,3.247345499170309,0,0,29,1,37,6,23,0,5.0,20.0,6,1,15,4,0,0,0,0,0,0,0,0,0,11,90,2,1,12,2,50,3,3,0,0,43.0,1.0,0,0,2,1,0,0,0,0,0,0,0,0,43;31;30,,,104,0,0,1,1,0,0,1.0,0,0,0,0,0
2025,16,NE,REG,2025_16_NE_BAL,BAL,31,44,380,2,1,4,-6,2,1,474,104,17,12.265739348652446,12.496597922983623,1,23,79,1,1,0,7,-3.6811198455980048,0,31,42,380,2,0,0,474,104,17,23.01789470719187,1,0,38,0,26,4,18,2,1.0,7.0,5,0,0,1,0,0,0,0,2,3,2,2,0,5,50,4,0,0,3,89,2,2,0,0,45.0,1.0,0,0,0,2,0,0,0,0,0,0,0,0,45;41,,,86,0,0,2,2,0,0,1.0,0,0,0,0,0
2025,16,NO,REG,2025_16_NYJ_NO,NYJ,33,50,346,2,0,3,-18,0,0,422,176,17,8.788600042995219,-0.2282974567819149,0,25,84,0,1,1,6,-9.278432384890039,0,33,47,346,2,0,0,422,176,17,14.232320850002168,0,0,32,1,39,11,62,1,8.0,57.0,9,1,29,6,0,0,0,0,0,0,1,1,0,3,30,3,2,10,2,44,5,6,1,0,50.0,0.8333333333333334,0,0,3,1,1,0,0,0,0,0,0,1,35;49;36;50;39,61,,209,61,0,2,2,0,0,1.0,0,0,0,0,0
2025,16,NYG,REG,2025_16_MIN_NYG,MIN,7,13,33,0,1,5,-20,0,0,84,19,1,-17.058195303693548,-17.342952352303726,0,30,128,0,0,0,7,-1.136058455274906,0,7,13,33,0,0,0,84,19,1,-7.610192244698633,0,0,34,0,28,7,37,1,4.0,34.0,9,1,0,5,0,0,0,0,0,0,1,1,1,11,74,3,1,5,5,127,2,2,0,0,39.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,27;39,,,66,0,0,1,1,0,0,1.0,0,0,0,0,0
2025,16,NYJ,REG,2025_16_NYJ_NO,NO,22,35,188,0,1,8,-57,1,1,163,154,6,-21.28726561672206,-11.822786751915427,0,20,64,0,0,0,6,-1.172886788204778,0,22,34,188,0,0,0,163,154,6,-4.833459625098975,0,0,43,0,38,3,20,1,3.0,18.0,5,0,0,2,0,0,0,0,0,0,1,1,0,7,54,4,0,0,2,76,2,2,0,0,36.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,29;36,,,65,0,0,0,0,0,0,,0,0,0,0,0
2025,16,PHI,REG,2025_16_PHI_WAS,WAS,22,30,185,2,0,2,-7,1,0,201,80,11,7.481149165453108,7.547666697666563,0,34,207,2,0,0,12,8.923490833709483,1,22,29,185,2,0,0,201,80,11,10.191256118034662,0,0,29,1,25,5,13,0,2.0,8.0,4,1,11,6,0,0,0,0,1,1,0,0,0,5,61,4,1,11,3,66,0,2,2,0,,0.0,0,0,0,0,0,0,0,0,0,1,1,0,,43;52,,0,95,0,3,3,0,0,1.0,0,0,0,0,0
2025,16,PIT,REG,2025_16_PIT_DET,DET,27,41,266,1,0,2,-15,0,0,335,121,14,11.02383730131656,-1.3820029403034009,0,27,230,2,0,0,8,8.733127122977749,0,27,38,266,1,1,1,335,121,14,13.032089030988889,0,0,38,1,27,7,27,1,3.0,18.0,9,0,0,6,0,0,1,0,0,0,0,0,0,8,89,5,1,9,4,99,2,3,1,0,59.0,0.6666666666666666,0,1,0,0,1,0,0,0,1,0,0,0,59;23,37,,82,37,0,3,3,0,0,1.0,0,0,0,0,0
2025,16,SEA,REG,2025_16_LA_SEA,LA,22,34,270,2,2,4,-26,0,0,202,153,11,-2.733909410249675,1.3444929353652462,2,25,171,2,0,0,9,9.259605784740533,1,22,31,270,2,1,1,202,153,11,-2.6822601248566063,2,1,43,1,59,2,2,0,0.0,0.0,4,0,0,3,0,0,0,0,0,0,0,0,0,5,40,7,1,58,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,2,2,0,0,1.0,0,0,0,0,0
2025,16,SF,REG,2025_16_SF_IND,IND,25,34,295,5,1,1,0,1,0,324,65,20,20.529388749523562,12.416314265944742,0,31,145,0,0,0,8,1.7996920223231427,0,25,33,295,5,0,0,324,65,20,21.86583361450444,0,0,31,0,36,3,24,2,2.0,23.0,4,1,74,7,1,0,0,0,1,1,1,1,0,2,36,3,1,8,6,167,2,3,1,0,38.0,0.6666666666666666,0,1,1,0,0,0,0,0,0,0,0,1,25;38,64,,63,64,0,6,6,0,0,1.0,0,0,0,0,0
